Pasture,Date,Plot,Reading #,High,Low,Spp,G_B,Screen1,Reading_No,Adj_Low,Week,Biomass_lbs_ac,V_E_F,G_UG,PastureNm,Comments,Year,bm,Id
21N,2021-07-06,P4,,15.0,2.0,ELEL,g,1.0,25.0,,8,,,,,,2021,655.6,21N_P4
10S,2021-07-13,P1,,6.0,2.0,BOGR,b,0.0,1.0,2.0,9,,,,,,2021,442.29999999999995,10S_P1
10S,2021-07-13,P1,,3.0,0.0,BARE,g,0.0,2.0,0.0,9,79.477,,,,,2021,104.0,10S_P1
10S,2021-07-13,P1,,20.0,2.0,VUOC,g,1.0,3.0,,9,,,,,,2021,774.1,10S_P1
10S,2021-07-13,P1,,37.0,10.0,ELEL,b,1.0,4.0,,9,,,,,,2021,2245.8,10S_P1
10S,2021-07-13,P1,,39.0,2.0,ELEL,b,1.0,5.0,,9,,,,,,2021,1224.4,10S_P1
10S,2021-07-13,P1,,7.0,1.0,VUOC,b,1.0,6.0,,9,,,,,,2021,332.4,10S_P1
10S,2021-07-13,P1,,6.0,1.0,VUOC,b,1.0,7.0,,9,,,,,,2021,308.69999999999993,10S_P1
10S,2021-07-13,P1,,11.0,1.0,BOGR,g,0.0,8.0,1.0,9,404.416,,,,,2021,427.19999999999993,10S_P1
10S,2021-07-13,P1,,6.0,1.0,VUOC,g,1.0,9.0,,9,,,,,,2021,308.69999999999993,10S_P1
10S,2021-07-13,P1,,17.0,2.0,VUOC,b,1.0,10.0,,9,,,,,,2021,702.9999999999999,10S_P1
10S,2021-07-13,P1,,39.0,12.0,BRTE,b,1.0,11.0,,9,,,,,,2021,2560.4,10S_P1
10S,2021-07-13,P1,,12.0,1.0,THFI,b,1.0,12.0,,9,,,,,,2021,450.9,10S_P1
10S,2021-07-13,P1,,7.0,2.0,BOGR,g,0.0,13.0,2.0,9,372.643,,,,,2021,466.0,10S_P1
10S,2021-07-13,P1,,12.0,4.0,VUOC,b,1.0,14.0,,9,,,,,,2021,851.6999999999999,10S_P1
10S,2021-07-13,P1,,18.0,2.0,VUOC,b,1.0,15.0,,9,,,,,,2021,726.6999999999999,10S_P1
10S,2021-07-13,P1,,8.0,1.0,VUOC,b,1.0,16.0,,9,,,,,,2021,356.09999999999997,10S_P1
10S,2021-07-13,P1,,14.0,3.0,SPCO,b,0.0,17.0,3.0,9,,,,,,2021,765.4999999999999,10S_P1
10S,2021-07-13,P1,,4.0,0.0,BARE,g,0.0,18.0,0.0,9,109.203,,,,,2021,127.69999999999999,10S_P1
10S,2021-07-13,P1,,23.0,5.0,BOGR,g,0.0,19.0,5.0,9,1109.652,,,,,2021,1246.0,10S_P1
10S,2021-07-13,P1,,22.0,12.0,ELEL,b,1.0,20.0,,9,,,,,,2021,2157.5,10S_P1
10S,2021-07-13,P1,,27.0,20.0,ELEL,b,1.0,21.0,,9,,,,,,2021,3344.8,10S_P1
10S,2021-07-13,P1,,16.0,3.0,BOGR,b,0.0,22.0,3.0,9,,,,,,2021,812.9,10S_P1
10S,2021-07-13,P1,,4.0,1.0,BOGR,g,0.0,23.0,1.0,9,196.334,,,,,2021,261.29999999999995,10S_P1
10S,2021-07-13,P1,,24.0,12.0,VUOC,b,1.0,24.0,,9,,,,,,2021,2204.9,10S_P1
10S,2021-07-13,P1,,8.0,1.0,VUOC,g,1.0,25.0,,9,,,,,,2021,356.09999999999997,10S_P1
10S,2021-07-13,P2,,19.0,6.0,ELEL,b,1.0,1.0,,9,,,,,,2021,1284.8,10S_P2
10S,2021-07-13,P2,,4.0,3.0,BOGR,g,0.0,2.0,3.0,9,370.596,,,,,2021,528.5,10S_P2
10S,2021-07-13,P2,,28.0,14.0,ELEL,b,1.0,3.0,,9,,,,,,2021,2566.9,10S_P2
10S,2021-07-13,P2,,21.0,9.0,ELEL,b,1.0,4.0,,9,,,,,,2021,1733.0,10S_P2
10S,2021-07-13,P2,,14.0,3.0,ELEL,b,1.0,5.0,,9,,,,,,2021,765.4999999999999,10S_P2
10S,2021-07-13,P2,,13.0,2.0,BOGR,b,0.0,6.0,2.0,9,,,,,,2021,608.1999999999999,10S_P2
10S,2021-07-13,P2,,5.0,2.0,SPCO,b,0.0,7.0,2.0,9,,,,,,2021,418.59999999999997,10S_P2
10S,2021-07-13,P2,,13.0,3.0,BOGR,b,0.0,8.0,3.0,9,,,,,,2021,741.7999999999998,10S_P2
10S,2021-07-13,P2,,16.0,0.0,BARE,b,0.0,9.0,0.0,9,,,,,,2021,412.09999999999997,10S_P2
10S,2021-07-13,P2,,22.0,9.0,ELEL,b,1.0,10.0,,9,,,,,,2021,1756.6999999999998,10S_P2
10S,2021-07-13,P2,,28.0,10.0,ELEL,b,1.0,11.0,,9,,,,,,2021,2032.5,10S_P2
10S,2021-07-13,P2,,10.0,8.0,SPCO,b,0.0,12.0,8.0,9,,,,,,2021,1338.7,10S_P2
10S,2021-07-13,P2,,15.0,1.0,VUOC,b,1.0,13.0,,9,,,,,,2021,522.0,10S_P2
10S,2021-07-13,P2,,11.0,4.0,VUOC,b,1.0,14.0,,9,,,,,,2021,827.9999999999999,10S_P2
10S,2021-07-13,P2,,15.0,1.0,BOGR,b,0.0,15.0,1.0,9,,,,,,2021,522.0,10S_P2
10S,2021-07-13,P2,,8.0,1.0,VUOC,b,1.0,16.0,,9,,,,,,2021,356.09999999999997,10S_P2
10S,2021-07-13,P2,,11.0,2.0,BOGR,b,0.0,17.0,2.0,9,,,,,,2021,560.8,10S_P2
10S,2021-07-13,P2,,14.0,7.0,VUOC,b,1.0,20.0,,9,,,,,,2021,1299.9,10S_P2
10S,2021-07-13,P2,,11.0,0.0,BARE,g,0.0,22.0,0.0,9,317.285,,,,,2021,293.59999999999997,10S_P2
10S,2021-07-13,P2,,33.0,8.0,ELEL,g,1.0,23.0,,9,,,,,,2021,1883.8000000000002,10S_P2
10S,2021-07-13,P2,,17.0,1.0,PASM,b,0.0,24.0,1.0,9,,,,,,2021,569.4,10S_P2
10S,2021-07-13,P2,,43.0,7.0,VUOC,g,1.0,25.0,,9,,,,,,2021,1987.2,10S_P2
10S,2021-07-13,P3,,25.0,0.0,BARE,g,0.0,1.0,0.0,9,733.449,,,,,2021,625.4,10S_P3
10S,2021-07-13,P3,,14.0,0.0,BARE,g,0.0,2.0,0.0,9,406.463,,,,,2021,364.7,10S_P3
10S,2021-07-13,P3,,7.0,2.0,BOGR,g,0.0,3.0,2.0,9,372.643,,,,,2021,466.0,10S_P3
10S,2021-07-13,P3,,11.0,2.0,BOGR,g,0.0,4.0,2.0,9,491.547,,,,,2021,560.8,10S_P3
10S,2021-07-13,P3,,5.0,2.0,BOGR,g,0.0,5.0,2.0,9,313.191,,,,,2021,418.59999999999997,10S_P3
10S,2021-07-13,P3,,8.0,2.0,BUDA,b,0.0,6.0,2.0,9,402.369,,,,,2021,489.69999999999993,10S_P3
10S,2021-07-13,P3,,1.0,0.0,BARE,g,0.0,7.0,0.0,9,20.025,,,,,2021,56.599999999999994,10S_P3
10S,2021-07-13,P3,,44.0,2.0,PASM,g,0.0,8.0,2.0,9,1472.505,,,,,2021,1342.9,10S_P3
10S,2021-07-13,P3,,28.0,8.0,PASM,g,0.0,9.0,8.0,9,1519.675,,,,,2021,1765.3000000000002,10S_P3
10S,2021-07-13,P3,,43.0,3.0,PASM,g,0.0,10.0,3.0,9,1529.91,,,,,2021,1452.8000000000002,10S_P3
10S,2021-07-13,P3,,48.0,4.0,PASM,g,0.0,11.0,4.0,9,1765.671,,,,,2021,1704.9,10S_P3
10S,2021-07-13,P3,,16.0,5.0,VUOC,b,1.0,12.0,,9,,,,,,2021,1080.1000000000001,10S_P3
10S,2021-07-13,P3,,9.0,2.0,BOGR,b,0.0,13.0,2.0,9,,,,,,2021,513.4,10S_P3
10S,2021-07-13,P3,,2.0,1.0,BOGR,g,0.0,14.0,1.0,9,136.882,,,,,2021,213.9,10S_P3
10S,2021-07-13,P3,,20.0,4.0,BOGR,g,0.0,15.0,4.0,9,933.343,,,,,2021,1041.3,10S_P3
10S,2021-07-13,P3,,8.0,2.0,BOGR,g,0.0,16.0,2.0,9,402.369,,,,,2021,489.69999999999993,10S_P3
10S,2021-07-13,P3,,24.0,5.0,VUOC,g,1.0,17.0,,9,,,,,,2021,1269.7,10S_P3
10S,2021-07-13,P3,,8.0,3.0,BOGR,b,0.0,18.0,3.0,9,,,,,,2021,623.3,10S_P3
10S,2021-07-13,P3,,31.0,1.0,PASM,g,0.0,19.0,1.0,9,998.936,,,,,2021,901.1999999999999,10S_P3
10S,2021-07-13,P3,,31.0,17.0,PASM,g,0.0,20.0,17.0,9,2393.032,,,,,2021,3038.7999999999997,10S_P3
10S,2021-07-13,P3,,41.0,2.0,VUOC,g,1.0,21.0,,9,,,,,,2021,1271.8,10S_P3
10S,2021-07-13,P3,,31.0,8.0,PASM,g,0.0,22.0,8.0,9,1608.853,,,,,2021,1836.4,10S_P3
10S,2021-07-13,P3,,40.0,9.0,PASM,g,0.0,23.0,9.0,9,1963.518,,,,,2021,2183.2999999999997,10S_P3
10S,2021-07-13,P3,,14.0,2.0,VUOC,b,1.0,24.0,,9,,,,,,2021,631.9,10S_P3
10S,2021-07-13,P3,,34.0,2.0,VUOC,g,1.0,25.0,,9,,,,,,2021,1105.9,10S_P3
10S,2021-07-13,P4,,6.0,1.0,CADU,b,0.0,1.0,1.0,9,,,,,,2021,308.69999999999993,10S_P4
10S,2021-07-13,P4,,11.0,2.0,VUOC,b,1.0,2.0,,9,,,,,,2021,560.8,10S_P4
10S,2021-07-13,P4,,2.0,0.0,BARE,b,0.0,3.0,0.0,9,,,,,,2021,80.3,10S_P4
10S,2021-07-13,P4,,14.0,4.0,BOGR,g,0.0,4.0,4.0,9,754.987,,,,,2021,899.1,10S_P4
10S,2021-07-13,P4,,10.0,1.0,BOGR,b,0.0,5.0,1.0,9,,,,,,2021,403.5,10S_P4
10S,2021-07-13,P4,,11.0,1.0,BOGR,b,0.0,6.0,1.0,9,,,,,,2021,427.19999999999993,10S_P4
10S,2021-07-13,P4,,10.0,1.0,BOGR,b,0.0,7.0,1.0,9,,,,,,2021,403.5,10S_P4
10S,2021-07-13,P4,,13.0,5.0,VUOC,b,1.0,8.0,,9,,,,,,2021,1008.9999999999999,10S_P4
10S,2021-07-13,P4,,13.0,4.0,VUOC,b,1.0,9.0,,9,,,,,,2021,875.4,10S_P4
10S,2021-07-13,P4,,9.0,3.0,BOGR,g,0.0,10.0,3.0,9,519.226,,,,,2021,646.9999999999999,10S_P4
10S,2021-07-13,P4,,13.0,4.0,ELEL,b,1.0,11.0,,9,,,,,,2021,875.4,10S_P4
10S,2021-07-13,P4,,19.0,7.0,HOJU,g,0.0,12.0,7.0,9,1165.01,,,,,2021,1418.4,10S_P4
10S,2021-07-13,P4,,16.0,3.0,VUOC,b,1.0,13.0,,9,,,,,,2021,812.9,10S_P4
10S,2021-07-13,P4,,14.0,7.0,VUOC,b,1.0,14.0,,9,,,,,,2021,1299.9,10S_P4
10S,2021-07-13,P4,,7.0,1.0,BOGR,g,0.0,15.0,1.0,9,285.512,,,,,2021,332.4,10S_P4
10S,2021-07-13,P4,,25.0,2.0,ELEL,g,1.0,16.0,,9,,,,,,2021,892.6,10S_P4
10S,2021-07-13,P4,,33.0,2.0,ELEL,g,1.0,17.0,,9,,,,,,2021,1082.2,10S_P4
10S,2021-07-13,P4,,27.0,1.0,PASM,g,0.0,18.0,1.0,9,880.032,,,,,2021,806.4,10S_P4
10S,2021-07-13,P4,,13.0,2.0,VUOC,b,1.0,19.0,,9,,,,,,2021,608.1999999999999,10S_P4
10S,2021-07-13,P4,,42.0,6.0,PASM,g,0.0,21.0,6.0,9,1761.577,,,,,2021,1829.9,10S_P4
10S,2021-07-13,P4,,14.0,1.0,CADU,b,0.0,22.0,1.0,9,,,,,,2021,498.29999999999995,10S_P4
10S,2021-07-13,P4,,21.0,4.0,VUOC,g,1.0,23.0,,9,,,,,,2021,1065.0,10S_P4
10S,2021-07-13,P4,,13.0,1.0,VUOC,b,1.0,24.0,,9,,,,,,2021,474.5999999999999,10S_P4
10S,2021-07-13,P4,,16.0,2.0,ELEL,b,1.0,25.0,,9,,,,,,2021,679.3,10S_P4
21N,2021-07-13,P1,,3.0,2.0,BOGR,g,0.0,1.0,2.0,9,253.739,,,,,2021,371.19999999999993,21N_P1
21N,2021-07-13,P1,,29.0,4.0,PASM,g,0.0,2.0,4.0,9,1200.877,,,,,2021,1254.6,21N_P1
21N,2021-07-13,P1,,18.0,3.0,PASM,g,0.0,3.0,3.0,9,786.76,,,,,2021,860.2999999999998,21N_P1
21N,2021-07-13,P1,,26.0,2.0,BOGR,g,0.0,4.0,2.0,9,937.437,,,,,2021,916.2999999999998,21N_P1
21N,2021-07-13,P1,,2.0,2.0,BUDA,g,0.0,5.0,2.0,9,224.013,,,,,2021,347.49999999999994,21N_P1
21N,2021-07-13,P1,,21.0,3.0,PASM,g,0.0,6.0,3.0,9,875.938,,,,,2021,931.4,21N_P1
21N,2021-07-13,P1,,21.0,4.0,PASM,g,0.0,7.0,4.0,9,963.069,,,,,2021,1065.0,21N_P1
21N,2021-07-13,P1,,29.0,4.0,PASM,g,0.0,8.0,4.0,9,1200.877,,,,,2021,1254.6,21N_P1
21N,2021-07-13,P1,,41.0,4.0,PASM,g,0.0,9.0,4.0,9,1557.589,,,,,2021,1539.0,21N_P1
21N,2021-07-13,P1,,29.0,2.0,PASM,g,0.0,10.0,2.0,9,1026.615,,,,,2021,987.4,21N_P1
21N,2021-07-13,P1,,30.0,5.0,ELEL,g,1.0,11.0,,9,,,,,,2021,1411.9,21N_P1
21N,2021-07-13,P1,,21.0,2.0,ELEL,g,1.0,13.0,,9,,,,,,2021,797.8,21N_P1
21N,2021-07-13,P1,,20.0,3.0,BOGR,g,0.0,14.0,3.0,9,846.212,,,,,2021,907.6999999999999,21N_P1
21N,2021-07-13,P1,,28.0,3.0,PASM,g,0.0,15.0,3.0,9,1084.02,,,,,2021,1097.3000000000002,21N_P1
21N,2021-07-13,P1,,11.0,1.0,BOGR,b,0.0,16.0,1.0,9,,,,,,2021,427.19999999999993,21N_P1
21N,2021-07-13,P1,,14.0,1.0,BOGR,g,0.0,17.0,1.0,9,493.594,,,,,2021,498.29999999999995,21N_P1
21N,2021-07-13,P1,,4.0,3.0,BUDA,g,0.0,18.0,3.0,9,370.596,,,,,2021,528.5,21N_P1
21N,2021-07-13,P1,,12.0,0.0,BARE,b,0.0,19.0,0.0,9,,,,,,2021,317.29999999999995,21N_P1
21N,2021-07-13,P1,,15.0,3.0,BUDA,g,0.0,20.0,3.0,9,697.582,,,,,2021,789.1999999999999,21N_P1
21N,2021-07-13,P1,,4.0,2.0,BUDA,g,0.0,21.0,2.0,9,283.465,,,,,2021,394.9,21N_P1
21N,2021-07-13,P1,,15.0,3.0,PASM,g,0.0,22.0,3.0,9,697.582,,,,,2021,789.1999999999999,21N_P1
21N,2021-07-13,P1,,12.0,3.0,BOGR,b,0.0,23.0,3.0,9,,,,,,2021,718.0999999999999,21N_P1
21N,2021-07-13,P1,,21.0,10.0,PASM,g,0.0,24.0,10.0,9,1485.855,,,,,2021,1866.6000000000001,21N_P1
21N,2021-07-13,P1,,9.0,2.0,BOGR,g,0.0,25.0,2.0,9,432.095,,,,,2021,513.4,21N_P1
21N,2021-07-13,P2,,18.0,7.0,PASM,g,0.0,1.0,7.0,9,1135.284,,,,,2021,1394.7,21N_P2
21N,2021-07-13,P2,,3.0,1.0,BOGR,g,0.0,2.0,1.0,9,166.608,,,,,2021,237.6,21N_P2
21N,2021-07-13,P2,,12.0,4.0,HECO,g,0.0,3.0,4.0,9,695.535,,,,,2021,851.6999999999999,21N_P2
21N,2021-07-13,P2,,26.0,4.0,PASM,g,0.0,9.0,4.0,9,1111.699,,,,,2021,1183.5,21N_P2
21N,2021-07-13,P2,,34.0,14.0,VUOC,g,1.0,11.0,,9,,,,,,2021,2709.1,21N_P2
21N,2021-07-13,P2,,47.0,8.0,PASM,g,0.0,13.0,8.0,9,2084.469,,,,,2021,2215.6,21N_P2
21N,2021-07-13,P2,,38.0,14.0,ELEL,b,1.0,16.0,,9,,,,,,2021,2803.9,21N_P2
21N,2021-07-13,P2,,46.0,4.0,HECO,b,0.0,17.0,4.0,9,1706.219,,,,,2021,1657.5,21N_P2
21N,2021-07-13,P2,,37.0,10.0,PASM,g,0.0,23.0,10.0,9,1961.471,,,,,2021,2245.8,21N_P2
21N,2021-07-13,P2,,32.0,6.0,PASM,g,0.0,25.0,6.0,9,1464.317,,,,,2021,1592.9,21N_P2
21N,2021-07-13,P3,,50.0,4.0,HECO,b,0.0,2.0,4.0,9,1825.123,,,,,2021,1752.3000000000002,21N_P3
21N,2021-07-13,P3,,18.0,9.0,VUOC,g,1.0,7.0,,9,,,,,,2021,1661.8999999999999,21N_P3
21N,2021-07-13,P3,,16.0,6.0,VUOC,b,1.0,8.0,,9,,,,,,2021,1213.7,21N_P3
21N,2021-07-13,P3,,20.0,6.0,VUOC,b,1.0,9.0,,9,,,,,,2021,1308.5,21N_P3
21N,2021-07-13,P3,,22.0,6.0,VUOC,b,1.0,13.0,,9,,,,,,2021,1355.9,21N_P3
21N,2021-07-13,P3,,14.0,7.0,VUOC,b,1.0,14.0,,9,,,,,,2021,1299.9,21N_P3
21N,2021-07-13,P3,,17.0,9.0,VUOC,b,1.0,15.0,,9,,,,,,2021,1638.1999999999998,21N_P3
21N,2021-07-13,P3,,18.0,12.0,VUOC,b,1.0,16.0,,9,,,,,,2021,2062.7,21N_P3
21N,2021-07-13,P3,,0.0,0.0,BARE,,0.0,17.0,0.0,9,-9.701,,,,,2021,32.9,21N_P3
21N,2021-07-13,P3,,28.0,8.0,VUOC,g,1.0,18.0,,9,,,,,,2021,1765.3000000000002,21N_P3
21N,2021-07-13,P3,,21.0,14.0,ELEL,b,1.0,19.0,,9,,,,,,2021,2401.0,21N_P3
21N,2021-07-13,P3,,24.0,8.0,BRTE,b,1.0,20.0,,9,,,,,,2021,1670.5,21N_P3
21N,2021-07-13,P3,,22.0,2.0,ELEL,b,1.0,21.0,,9,,,,,,2021,821.4999999999999,21N_P3
21N,2021-07-13,P3,,34.0,8.0,PASM,g,0.0,22.0,8.0,9,1698.031,,,,,2021,1907.5,21N_P3
21N,2021-07-13,P3,,20.0,6.0,PASM,g,0.0,23.0,6.0,9,1107.605,,,,,2021,1308.5,21N_P3
21N,2021-07-13,P3,,26.0,2.0,VUOC,g,1.0,24.0,,9,,,,,,2021,916.2999999999998,21N_P3
21N,2021-07-13,P3,,22.0,2.0,PASM,g,0.0,25.0,2.0,9,818.533,,,,,2021,821.4999999999999,21N_P3
21N,2021-07-13,P4,,11.0,1.0,CADU,b,1.0,1.0,,9,,,,,,2021,427.19999999999993,21N_P4
21N,2021-07-13,P4,,28.0,24.0,BRTE,b,1.0,2.0,,9,,,,,,2021,3902.8999999999996,21N_P4
21N,2021-07-13,P4,,44.0,32.0,BRTE,b,1.0,3.0,,9,,,,,,2021,5350.9,21N_P4
21N,2021-07-13,P4,,29.0,7.0,BRTE,b,1.0,4.0,,9,,,,,,2021,1655.4,21N_P4
21N,2021-07-13,P4,,12.0,1.0,LITT,b,1.0,5.0,,9,,,,,,2021,450.9,21N_P4
21N,2021-07-13,P4,,39.0,8.0,PASM,g,0.0,6.0,8.0,9,1846.661,,,,,2021,2026.0,21N_P4
21N,2021-07-13,P4,,31.0,8.0,PASM,g,0.0,7.0,8.0,9,1608.853,,,,,2021,1836.4,21N_P4
21N,2021-07-13,P4,,44.0,12.0,PASM,g,0.0,8.0,12.0,9,2343.815,,,,,2021,2678.9,21N_P4
21N,2021-07-13,P4,,17.0,6.0,VUOC,g,1.0,9.0,,9,,,,,,2021,1237.4,21N_P4
21N,2021-07-13,P4,,32.0,18.0,BRTE,b,1.0,10.0,,9,,,,,,2021,3196.1,21N_P4
21N,2021-07-13,P4,,31.0,8.0,VUOC,g,1.0,11.0,,9,,,,,,2021,1836.4,21N_P4
21N,2021-07-13,P4,,40.0,12.0,PASM,g,0.0,12.0,12.0,9,2224.911,,,,,2021,2584.1,21N_P4
21N,2021-07-13,P4,,39.0,6.0,PASM,g,0.0,13.0,6.0,9,1672.399,,,,,2021,1758.8,21N_P4
21N,2021-07-13,P4,,18.0,7.0,PASM,g,0.0,14.0,7.0,9,1135.284,,,,,2021,1394.7,21N_P4
21N,2021-07-13,P4,,24.0,1.0,VUOC,b,1.0,15.0,,9,,,,,,2021,735.3,21N_P4
21N,2021-07-13,P4,,42.0,10.0,VUOC,g,1.0,16.0,,9,,,,,,2021,2364.3,21N_P4
21N,2021-07-13,P4,,30.0,3.0,ELEL,b,1.0,17.0,,9,,,,,,2021,1144.7,21N_P4
21N,2021-07-13,P4,,36.0,11.0,PASM,g,0.0,18.0,11.0,9,2018.876,,,,,2021,2355.7,21N_P4
21N,2021-07-13,P4,,8.0,2.0,SPCO,b,0.0,20.0,2.0,9,,,,,,2021,489.69999999999993,21N_P4
21N,2021-07-13,P4,,15.0,2.0,BRTE,b,1.0,21.0,,9,,,,,,2021,655.6,21N_P4
21N,2021-07-13,P4,,11.0,1.0,BOGR,b,0.0,23.0,1.0,9,,,,,,2021,427.19999999999993,21N_P4
21N,2021-07-13,P4,,19.0,4.0,ELEL,b,1.0,24.0,,9,,,,,,2021,1017.6,21N_P4
21N,2021-07-13,P4,,22.0,7.0,ELEL,b,1.0,25.0,,9,,,,,,2021,1489.5,21N_P4
25NW,2021-07-22,P1,,27.0,5.0,BOGR,g,0.0,1.0,5.0,10,1228.556,,,,,2021,1340.8000000000002,25NW_P1
25NW,2021-07-22,P1,,35.0,4.0,BOGR,g,0.0,2.0,4.0,10,1379.233,,,,,2021,1396.8000000000002,25NW_P1
25NW,2021-07-22,P1,,31.0,7.0,ASOX,g,0.0,3.0,7.0,10,1521.722,,,,,2021,1702.8,25NW_P1
25NW,2021-07-22,P1,,8.0,3.0,BUDA,b,0.0,4.0,3.0,10,,,,,,2021,623.3,25NW_P1
25NW,2021-07-22,P1,,7.0,3.0,BOGR,g,0.0,5.0,3.0,10,459.774,,,,,2021,599.5999999999999,25NW_P1
25NW,2021-07-22,P1,,5.0,3.0,BUDA,g,0.0,6.0,3.0,10,400.322,,,,,2021,552.1999999999999,25NW_P1
25NW,2021-07-22,P1,,0.0,0.0,BARE,,0.0,7.0,0.0,10,-9.701,,,,new pdog mound,2021,32.9,25NW_P1
25NW,2021-07-22,P1,,5.0,3.0,BOGR,g,0.0,8.0,3.0,10,400.322,,,,,2021,552.1999999999999,25NW_P1
25NW,2021-07-22,P1,,9.0,3.0,BOGR,g,0.0,9.0,3.0,10,519.226,,,,,2021,646.9999999999999,25NW_P1
25NW,2021-07-22,P1,,18.0,3.0,BOGR,g,0.0,10.0,3.0,10,786.76,,,,,2021,860.2999999999998,25NW_P1
25NW,2021-07-22,P1,,9.0,4.0,BOGR,g,0.0,11.0,4.0,10,606.357,,,,,2021,780.5999999999999,25NW_P1
25NW,2021-07-22,P1,,11.0,3.0,BOGR,g,0.0,12.0,3.0,10,578.678,,,,,2021,694.4,25NW_P1
25NW,2021-07-22,P1,,10.0,3.0,BOGR,g,0.0,13.0,3.0,10,548.952,,,,,2021,670.6999999999999,25NW_P1
25NW,2021-07-22,P1,,7.0,5.0,BOGR,g,0.0,14.0,5.0,10,634.036,,,,,2021,866.8,25NW_P1
25NW,2021-07-22,P1,,14.0,4.0,BOGR,g,0.0,15.0,4.0,10,754.987,,,,,2021,899.1,25NW_P1
25NW,2021-07-22,P1,,19.0,4.0,BOGR,g,0.0,16.0,4.0,10,903.617,,,,,2021,1017.6,25NW_P1
25NW,2021-07-22,P1,,31.0,5.0,BOGR,g,0.0,17.0,5.0,10,1347.46,,,,,2021,1435.6,25NW_P1
25NW,2021-07-22,P1,,14.0,4.0,BOGR,g,0.0,18.0,4.0,10,754.987,,,,,2021,899.1,25NW_P1
25NW,2021-07-22,P1,,26.0,4.0,BOGR,g,0.0,19.0,4.0,10,1111.699,,,,,2021,1183.5,25NW_P1
25NW,2021-07-22,P1,,11.0,4.0,BOGR,g,0.0,20.0,4.0,10,665.809,,,,,2021,827.9999999999999,25NW_P1
25NW,2021-07-22,P1,,5.0,3.0,BOGR,g,0.0,21.0,3.0,10,400.322,,,,,2021,552.1999999999999,25NW_P1
25NW,2021-07-22,P1,,12.0,4.0,BOGR,g,0.0,22.0,4.0,10,695.535,,,,,2021,851.6999999999999,25NW_P1
25NW,2021-07-22,P1,,5.0,3.0,BOGR,g,0.0,23.0,3.0,10,400.322,,,,,2021,552.1999999999999,25NW_P1
25NW,2021-07-22,P1,,17.0,4.0,BOGR,g,0.0,24.0,4.0,10,844.165,,,,,2021,970.1999999999999,25NW_P1
25NW,2021-07-22,P1,,9.0,5.0,BUDA,g,0.0,25.0,5.0,10,693.488,,,,,2021,914.1999999999999,25NW_P1
25NW,2021-07-22,P2,,44.0,2.0,PASM,g,0.0,1.0,2.0,10,1472.505,,,,,2021,1342.9,25NW_P2
25NW,2021-07-22,P2,,33.0,6.0,PASM,g,0.0,2.0,6.0,10,1494.043,,,,,2021,1616.6,25NW_P2
25NW,2021-07-22,P2,,23.0,1.0,VUOC,b,1.0,4.0,,10,,,,,,2021,711.6,25NW_P2
25NW,2021-07-22,P2,,30.0,1.0,BOGR,g,0.0,5.0,1.0,10,969.21,,,,,2021,877.5,25NW_P2
25NW,2021-07-22,P2,,28.0,1.0,VUOC,g,1.0,6.0,,10,,,,,,2021,830.1,25NW_P2
25NW,2021-07-22,P2,,32.0,1.0,BOGR,g,0.0,7.0,1.0,10,1028.662,,,,,2021,924.9,25NW_P2
25NW,2021-07-22,P2,,44.0,0.0,BARE,g,0.0,9.0,0.0,10,1298.243,,,,,2021,1075.7,25NW_P2
25NW,2021-07-22,P2,,38.0,6.0,PASM,g,0.0,10.0,6.0,10,1642.673,,,,,2021,1735.1,25NW_P2
25NW,2021-07-22,P2,,49.0,0.0,BARE,g,0.0,11.0,0.0,10,1446.873,,,,,2021,1194.2,25NW_P2
25NW,2021-07-22,P2,,30.0,1.0,PASM,b,0.0,12.0,1.0,10,969.21,,,,,2021,877.5,25NW_P2
25NW,2021-07-22,P2,,24.0,0.0,BARE,g,0.0,13.0,0.0,10,703.723,,,,,2021,601.6999999999999,25NW_P2
25NW,2021-07-22,P2,,34.0,4.0,PASM,g,0.0,14.0,4.0,10,1349.507,,,,,2021,1373.1,25NW_P2
25NW,2021-07-22,P2,,30.0,1.0,PASM,g,0.0,15.0,1.0,10,969.21,,,,,2021,877.5,25NW_P2
25NW,2021-07-22,P2,,48.0,4.0,PASM,g,0.0,17.0,4.0,10,1765.671,,,,,2021,1704.9,25NW_P2
25NW,2021-07-22,P2,,38.0,6.0,PASM,g,0.0,18.0,6.0,10,1642.673,,,,,2021,1735.1,25NW_P2
25NW,2021-07-22,P2,,30.0,4.0,BOGR,g,0.0,19.0,4.0,10,1230.603,,,,,2021,1278.3000000000002,25NW_P2
25NW,2021-07-22,P2,,24.0,2.0,BOGR,g,0.0,20.0,2.0,10,877.985,,,,,2021,868.9,25NW_P2
25NW,2021-07-22,P2,,31.0,2.0,BOGR,g,0.0,21.0,2.0,10,1086.067,,,,,2021,1034.8,25NW_P2
25NW,2021-07-22,P2,,44.0,1.0,PASM,g,0.0,22.0,1.0,10,1385.374,,,,,2021,1209.3,25NW_P2
25NW,2021-07-22,P2,,30.0,4.0,IVAX,g,0.0,23.0,4.0,10,1230.603,,,,,2021,1278.3000000000002,25NW_P2
25NW,2021-07-22,P2,,24.0,6.0,PASM,g,0.0,24.0,6.0,10,1226.509,,,,,2021,1403.3,25NW_P2
